STATE_NAME,TYPE,STATUS,DIAMETER,NAME,SUB_OPER,OPERATOR,OWNER,SYS_NAME,SUBSYS_NM,TRANSCAP,COMMODITY,CMDTY_DESC,CMDTY_CODE,INTERSTATE,FLOW_DIR,RATE_ZONE,PREV_OWNER,TRANS_DATE,TRANS_NOTE,TRANS_ID,LOC_ID,LOC_DOCS,SEG_ID,SUBSEG_ID,SUBOPER_ID,OPER_ID,OPER_URL,OPER_DOCS,OWNER_ID,OWNER_URL,OWNER_DOCS,CONTACTS_URL,NOTES,CATCHALL,CNTY_NAME,CNTRY_NAME,MILES,UPDATE_NO,QUALITY,Shape_Length,geometry
Indiana,Distribution,Abandoned,2,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Indiana,Distribution,Abandoned,4,20,0,20,20,20,0,0,20,20,20,20,0,20,0,0,0,0,20,0,0,0,0,20,20,0,20,20,0,0,0,20,20,20,20,20,20,20,20
Indiana,Distribution,Cancelled Project,20,4,0,4,4,0,0,0,4,4,4,4,0,4,4,4,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Indiana,Distribution,Operational,0,11,0,11,11,0,0,0,11,11,11,11,0,11,1,1,0,0,11,0,0,0,0,11,8,0,11,9,0,0,0,11,11,11,11,11,11,11,11
Indiana,Distribution,Operational,1,12,0,12,12,10,0,0,12,12,12,12,0,12,0,0,0,0,12,0,0,0,0,12,11,0,12,11,0,0,0,12,12,12,12,12,12,12,12
Indiana,Distribution,Operational,2,309,0,309,309,15,0,0,309,309,309,309,0,309,7,7,0,0,309,0,0,0,0,309,133,0,309,133,0,0,7,309,309,309,309,309,309,309,309
Indiana,Distribution,Operational,3,145,0,145,145,0,0,0,145,145,145,145,0,145,0,0,0,0,145,0,0,0,0,145,94,0,145,94,0,0,0,145,145,145,145,145,145,145,145
Indiana,Distribution,Operational,4,648,0,648,648,120,0,0,648,648,648,648,0,648,1,1,0,0,648,0,0,0,0,648,513,0,648,513,0,0,1,648,648,648,648,648,648,648,648
Indiana,Distribution,Operational,5,2,0,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Indiana,Distribution,Operational,6,513,0,513,513,66,0,0,513,513,513,513,0,513,3,3,0,0,513,0,0,0,0,513,453,0,513,453,0,0,3,513,513,513,513,513,513,513,513
Indiana,Distribution,Operational,8,309,0,309,309,48,0,0,309,309,309,309,0,309,0,0,0,0,309,0,0,0,0,309,298,0,309,298,0,0,0,309,309,309,309,309,309,309,309
Indiana,Distribution,Operational,10,135,0,135,135,27,0,0,135,135,135,135,0,135,1,1,0,0,135,0,0,0,0,135,121,0,135,121,0,0,1,135,135,135,135,135,135,135,135
Indiana,Distribution,Operational,12,68,0,68,68,5,0,0,68,68,68,68,0,68,0,0,0,0,68,0,0,0,0,68,58,0,68,58,0,0,0,68,68,68,68,68,68,68,68
Indiana,Distribution,Operational,14,4,0,4,4,0,0,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Indiana,Distribution,Operational,16,21,0,21,21,5,0,0,21,21,21,21,0,21,0,0,0,0,21,0,0,0,0,21,21,0,21,21,0,0,0,21,21,21,21,21,21,21,21
Indiana,Distribution,Operational,18,2,0,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Indiana,Distribution,Operational,20,3,0,3,3,1,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,3,3,3,3,3,3,3,3
Indiana,Distribution,Operational,22,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Indiana,Distribution,Operational,30,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Indiana,Gathering,Operational,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Indiana,Transmission,Abandoned,0,38,0,38,38,38,6,0,38,38,38,38,0,38,0,0,0,0,38,0,0,0,0,38,38,0,38,38,0,0,2,38,38,38,38,38,38,38,38
Indiana,Transmission,Abandoned,1,8,0,8,8,8,8,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8
Indiana,Transmission,Abandoned,2,13,1,13,13,13,13,0,13,13,13,13,0,13,1,0,0,0,13,0,0,0,1,13,13,12,13,13,13,0,0,13,13,13,13,13,13,13,13
Indiana,Transmission,Abandoned,3,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Indiana,Transmission,Abandoned,4,28,11,28,28,28,17,0,28,28,28,28,0,28,0,0,0,0,28,0,0,0,11,28,28,19,28,28,8,0,11,28,28,28,28,28,28,28,28
Indiana,Transmission,Abandoned,6,15,6,15,15,15,9,0,15,15,15,15,0,15,0,0,0,0,15,0,0,0,6,15,15,12,15,15,6,0,6,15,15,15,15,15,15,15,15
Indiana,Transmission,Abandoned,8,25,1,25,25,25,24,0,25,25,25,25,0,25,0,0,0,0,25,0,0,0,1,25,25,17,25,25,16,0,1,25,25,25,25,25,25,25,25
Indiana,Transmission,Abandoned,10,4,0,4,4,4,4,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Indiana,Transmission,Abandoned,12,70,40,70,70,70,30,0,70,70,70,70,0,70,0,0,0,0,70,0,0,0,40,70,70,44,70,70,4,0,40,70,70,70,70,70,70,70,70
Indiana,Transmission,Abandoned,13,10,10,10,10,10,10,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,10,10,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10
Indiana,Transmission,Abandoned,16,26,2,26,26,26,26,0,26,26,26,26,0,26,0,0,0,0,26,0,0,0,2,26,26,10,26,26,12,0,0,26,26,26,26,26,26,26,26
Indiana,Transmission,Abandoned,20,12,1,12,12,12,11,0,12,12,12,12,0,12,0,0,0,0,12,0,0,0,1,12,12,12,12,12,11,0,1,12,12,12,12,12,12,12,12
Indiana,Transmission,Abandoned,22,2,1,2,2,1,1,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,1,2,2,1,2,2,1,0,0,2,2,2,2,2,2,2,2
Indiana,Transmission,Abandoned,24,2,1,2,2,1,1,0,2,2,2,2,0,2,1,0,0,0,2,0,0,0,1,2,2,1,2,2,1,0,0,2,2,2,2,2,2,2,2
Indiana,Transmission,Abandoned,30,5,1,5,5,1,1,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,1,5,5,4,5,5,1,0,0,5,5,5,5,5,5,5,5
Indiana,Transmission,Abandoned,36,2,0,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2
Indiana,Transmission,Operational,0,1688,20,1688,1688,1163,0,0,1688,1688,1688,1688,0,1688,7,4,0,0,1688,0,0,0,20,1688,1679,538,1688,1681,522,0,3,1688,1688,1688,1688,1688,1688,1688,1688
Indiana,Transmission,Operational,1,10,4,10,10,10,9,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,4,10,10,7,10,10,9,0,0,10,10,10,10,10,10,10,10
Indiana,Transmission,Operational,2,288,237,288,288,283,258,0,288,288,288,288,0,288,50,0,0,0,288,0,0,0,237,288,283,50,288,283,237,0,9,288,288,288,288,288,288,288,288
Indiana,Transmission,Operational,3,109,14,109,109,100,86,0,109,109,109,109,0,109,0,0,0,0,109,0,0,0,14,109,100,18,109,100,4,0,0,109,109,109,109,109,109,109,109
Indiana,Transmission,Operational,4,459,97,459,459,433,352,0,459,459,459,459,0,459,14,1,0,0,459,0,0,0,97,459,449,344,459,449,273,0,9,459,459,459,459,459,459,459,459
Indiana,Transmission,Operational,5,154,154,154,154,154,154,0,154,154,154,154,0,154,36,0,0,0,154,0,0,0,154,154,154,0,154,154,154,0,0,154,154,154,154,154,154,154,154
Indiana,Transmission,Operational,6,170,27,170,170,154,133,0,170,170,170,170,0,170,3,2,0,0,170,0,0,0,27,170,166,71,170,168,41,0,3,170,170,170,170,170,170,170,170
Indiana,Transmission,Operational,7,130,130,130,130,130,130,0,130,130,130,130,0,130,10,0,0,0,130,0,0,0,130,130,130,0,130,130,130,0,0,130,130,130,130,130,130,130,130
Indiana,Transmission,Operational,8,276,32,276,276,271,222,0,276,276,276,276,0,276,0,0,0,0,276,0,0,0,32,276,272,115,276,271,83,0,2,276,276,276,276,276,276,276,276
Indiana,Transmission,Operational,9,88,88,88,88,88,88,0,88,88,88,88,0,88,2,0,0,0,88,0,0,0,88,88,88,0,88,88,88,0,0,88,88,88,88,88,88,88,88
Indiana,Transmission,Operational,10,102,35,102,102,102,78,0,102,102,102,102,0,102,3,0,0,0,102,0,0,0,35,102,102,14,102,102,25,0,0,102,102,102,102,102,102,102,102
Indiana,Transmission,Operational,11,47,47,47,47,47,47,0,47,47,47,47,0,47,11,0,0,0,47,0,0,0,47,47,47,0,47,47,47,0,0,47,47,47,47,47,47,47,47
Indiana,Transmission,Operational,12,215,60,215,215,212,146,0,215,215,215,215,0,215,13,0,0,0,215,0,0,0,60,215,215,74,215,214,50,0,1,215,215,215,215,215,215,215,215
Indiana,Transmission,Operational,13,106,106,106,106,106,106,0,106,106,106,106,0,106,58,0,0,0,106,0,0,0,106,106,106,0,106,106,106,0,0,106,106,106,106,106,106,106,106
Indiana,Transmission,Operational,16,250,96,250,250,247,206,0,250,250,250,250,0,250,20,4,0,0,250,0,0,0,96,250,243,91,250,245,116,0,7,250,250,250,250,250,250,250,250
Indiana,Transmission,Operational,18,18,2,18,18,18,4,0,18,18,18,18,0,18,0,0,0,0,18,0,0,0,2,18,18,0,18,18,2,0,0,18,18,18,18,18,18,18,18
Indiana,Transmission,Operational,20,148,58,148,148,147,127,0,148,148,148,148,0,148,27,21,0,0,148,0,0,0,58,148,129,85,148,148,106,0,2,148,148,148,148,148,148,148,148
Indiana,Transmission,Operational,22,24,13,24,24,14,14,0,24,24,24,24,0,24,0,0,0,0,24,0,0,0,13,24,24,11,24,24,14,0,0,24,24,24,24,24,24,24,24
Indiana,Transmission,Operational,24,114,107,114,114,108,76,0,114,114,114,114,0,114,39,32,0,0,114,0,0,0,107,114,113,38,114,114,75,0,32,114,114,114,114,114,114,114,114
Indiana,Transmission,Operational,26,97,97,97,97,97,82,0,97,97,97,97,0,97,28,0,0,0,97,0,0,0,97,97,97,15,97,97,82,0,0,97,97,97,97,97,97,97,97
Indiana,Transmission,Operational,28,5,5,5,5,5,5,0,5,5,5,5,0,5,2,0,0,0,5,0,0,0,5,5,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5
Indiana,Transmission,Operational,30,425,349,425,425,371,333,0,425,425,425,425,0,425,82,9,0,0,425,0,0,0,349,425,425,71,425,422,352,0,11,425,425,425,425,425,425,425,425
Indiana,Transmission,Operational,31,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2
Indiana,Transmission,Operational,34,3,3,3,3,3,3,0,3,3,3,3,0,3,2,0,0,0,3,0,0,0,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3
Indiana,Transmission,Operational,36,46,30,46,46,30,21,0,46,46,46,46,0,46,2,0,0,0,46,0,0,0,30,46,46,25,46,46,21,0,9,46,46,46,46,46,46,46,46
Indiana,Transmission,Operational,42,26,23,26,26,23,18,0,26,26,26,26,0,26,0,0,0,0,26,0,0,0,23,26,26,24,26,10,2,0,5,26,26,26,26,26,26,26,26
Iowa,Distribution,Operational,0,4,0,4,4,0,0,0,4,4,4,4,0,4,4,4,0,0,4,0,0,0,0,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Iowa,Transmission,Abandoned,0,2,0,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,1,0,2,1,0,0,1,2,2,2,2,2,2,2,2
Iowa,Transmission,Abandoned,8,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Iowa,Transmission,Abandoned,12,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
Iowa,Transmission,Abandoned,18,12,0,12,12,12,12,0,12,12,12,12,0,12,0,0,0,0,12,0,0,0,0,12,12,12,12,12,12,0,0,12,12,12,12,12,12,12,12
Iowa,Transmission,Abandoned,24,127,0,127,127,127,127,0,127,127,127,127,0,127,0,0,0,0,127,0,0,0,0,127,127,127,127,127,127,0,0,127,127,127,127,127,127,127,127
Iowa,Transmission,Cancelled Project,0,18,0,18,18,18,0,0,18,18,18,18,0,18,0,0,0,0,18,0,0,0,0,18,6,6,18,18,18,0,0,18,18,18,18,18,18,18,18
Iowa,Transmission,Idle,0,2,0,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2
Iowa,Transmission,Operational,0,1356,2,1356,1356,1223,0,0,1356,1356,1356,1356,3,1356,432,432,0,0,1356,0,0,0,2,1356,1303,3,1356,1302,1,0,1299,1356,1356,1356,1356,1356,1356,1356,1356
Iowa,Transmission,Operational,1,8,0,8,8,8,0,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,8,0,8,8,0,0,0,8,8,8,8,8,8,8,8
Iowa,Transmission,Operational,2,55,0,55,55,54,3,0,55,55,55,55,0,55,0,0,0,0,55,0,0,0,0,55,55,4,55,55,3,0,0,55,55,55,55,55,55,55,55
Iowa,Transmission,Operational,3,68,0,68,68,67,17,0,68,68,68,68,0,68,3,3,0,0,68,0,0,0,0,68,68,18,68,68,17,0,3,68,68,68,68,68,68,68,68
Iowa,Transmission,Operational,4,611,0,611,611,564,40,0,611,611,611,611,0,611,472,472,0,0,611,0,0,0,0,611,611,83,611,611,40,0,468,611,611,611,611,611,611,611,611
Iowa,Transmission,Operational,5,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Iowa,Transmission,Operational,6,220,0,220,220,210,163,0,220,220,220,220,0,220,0,0,0,0,220,0,0,0,0,220,219,173,220,219,163,0,1,220,220,220,220,220,220,220,220
Iowa,Transmission,Operational,8,120,0,120,120,117,23,0,120,120,120,120,0,120,41,41,0,0,120,0,0,0,0,120,120,26,120,120,23,0,41,120,120,120,120,120,120,120,120
Iowa,Transmission,Operational,10,100,0,100,100,99,16,0,100,100,100,100,0,100,44,44,0,0,100,0,0,0,0,100,100,17,100,100,16,0,43,100,100,100,100,100,100,100,100
Iowa,Transmission,Operational,12,65,0,65,65,61,24,0,65,65,65,65,0,65,0,0,0,0,65,0,0,0,0,65,65,28,65,65,24,0,0,65,65,65,65,65,65,65,65
Iowa,Transmission,Operational,14,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Iowa,Transmission,Operational,16,83,0,83,83,79,9,0,83,83,83,83,0,83,14,14,0,0,83,0,0,0,0,83,83,13,83,83,9,0,14,83,83,83,83,83,83,83,83
Iowa,Transmission,Operational,20,92,0,92,92,92,40,0,92,92,92,92,0,92,50,50,0,0,92,0,0,0,0,92,92,40,92,92,40,0,50,92,92,92,92,92,92,92,92
Iowa,Transmission,Operational,22,11,0,11,11,11,11,0,11,11,11,11,0,11,0,0,0,0,11,0,0,0,0,11,11,11,11,11,11,0,0,11,11,11,11,11,11,11,11
Iowa,Transmission,Operational,24,37,0,37,37,13,13,0,37,37,37,37,0,37,0,0,0,0,37,0,0,0,0,37,37,37,37,37,13,0,0,37,37,37,37,37,37,37,37
Iowa,Transmission,Operational,26,91,0,91,91,91,25,0,91,91,91,91,0,91,66,66,0,0,91,0,0,0,0,91,91,25,91,91,25,0,66,91,91,91,91,91,91,91,91
Iowa,Transmission,Operational,30,87,0,87,87,83,11,0,87,87,87,87,26,87,35,35,0,0,87,0,0,0,0,87,87,13,87,48,11,0,33,87,87,87,87,87,87,87,87
Iowa,Transmission,Operational,36,86,0,86,86,86,40,0,86,86,86,86,26,86,20,20,0,0,86,0,0,0,0,86,86,40,86,40,40,0,20,86,86,86,86,86,86,86,86
Iowa,Transmission,Operational,42,10,0,10,10,10,4,0,10,10,10,10,6,10,0,0,0,0,10,0,0,0,0,10,10,4,10,4,4,0,0,10,10,10,10,10,10,10,10
Kansas,Transmission,Operational,0,2,0,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
Kansas,Transmission,Operational,8,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Kansas,Transmission,Operational,9,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Kansas,Transmission,Operational,11,10,10,10,10,10,10,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,10,10,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10
Kansas,Transmission,Operational,12,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Kansas,Transmission,Operational,20,2,0,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
Kansas,Transmission,Operational,22,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Kansas,Transmission,Operational,24,2,2,2,2,2,2,0,2,2,2,2,0,2,1,1,1,1,2,0,0,0,2,2,2,1,2,1,1,0,0,2,2,2,2,2,2,2,2
Kansas,Transmission,Operational,26,4,1,4,4,2,2,0,4,4,4,4,0,4,1,1,0,0,4,0,0,0,1,4,4,3,4,2,2,0,1,4,4,4,4,4,4,4,4
Kansas,Transmission,Operational,30,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Kansas,Transmission,Operational,42,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Kentucky,Distribution,Abandoned,2,4,0,4,4,4,0,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Kentucky,Distribution,Abandoned,4,18,0,18,18,18,0,0,18,18,18,18,0,18,0,0,0,0,18,0,0,0,0,18,18,0,18,18,0,0,0,18,18,18,18,18,18,18,18
Kentucky,Distribution,Abandoned,6,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Kentucky,Distribution,Abandoned,8,5,0,5,5,5,0,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,0,5,5,0,5,5,0,0,0,5,5,5,5,5,5,5,5
Kentucky,Distribution,Abandoned,12,2,0,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Kentucky,Distribution,Abandoned,13,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Kentucky,Distribution,Abandoned,16,3,0,3,3,3,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,3,3,3,3,3,3,3,3
Kentucky,Distribution,Cancelled Project,20,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Kentucky,Distribution,Operational,0,3525,0,3525,3525,3,0,0,3525,3525,3525,3525,0,3525,0,0,0,0,3525,0,0,0,0,3525,2318,0,3525,2318,0,0,466,3525,3525,3525,3525,3525,3525,3525,3525
Kentucky,Distribution,Operational,1,136,0,136,136,32,0,0,136,136,136,136,0,136,0,0,0,0,136,0,0,0,0,136,136,0,136,136,0,0,104,136,136,136,136,136,136,136,136
Kentucky,Distribution,Operational,2,12600,0,12600,12600,46,0,0,12600,12600,12600,12600,0,12600,0,0,0,0,12600,0,0,0,0,12600,12600,0,12600,12600,0,0,12550,12600,12600,12600,12600,12600,12600,12600,12600
Kentucky,Distribution,Operational,3,4079,0,4079,4079,0,0,0,4079,4079,4079,4079,0,4079,0,0,0,0,4079,0,0,0,0,4079,4079,0,4079,4079,0,0,4079,4079,4079,4079,4079,4079,4079,4079,4079
Kentucky,Distribution,Operational,4,8327,0,8327,8327,149,0,0,8327,8327,8327,8327,0,8327,0,0,0,0,8327,0,0,0,0,8327,8325,0,8327,8325,0,0,8141,8327,8327,8327,8327,8327,8327,8327,8327
Kentucky,Distribution,Operational,5,9,0,9,9,0,0,0,9,9,9,9,0,9,0,0,0,0,9,0,0,0,0,9,9,0,9,9,0,0,9,9,9,9,9,9,9,9,9
Kentucky,Distribution,Operational,6,5839,0,5839,5839,5,0,0,5839,5839,5839,5839,0,5839,0,0,0,0,5839,0,0,0,0,5839,5839,0,5839,5839,0,0,3084,5839,5839,5839,5839,5839,5839,5839,5839
Kentucky,Distribution,Operational,7,54,0,54,54,0,0,0,54,54,54,54,0,54,0,0,0,0,54,0,0,0,0,54,54,0,54,54,0,0,54,54,54,54,54,54,54,54,54
Kentucky,Distribution,Operational,8,3408,0,3408,3408,7,0,0,3408,3408,3408,3408,0,3408,0,0,0,0,3408,0,0,0,0,3408,3408,0,3408,3408,0,0,1103,3408,3408,3408,3408,3408,3408,3408,3408
Kentucky,Distribution,Operational,9,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
Kentucky,Distribution,Operational,10,405,0,405,405,0,0,0,405,405,405,405,0,405,0,0,0,0,405,0,0,0,0,405,405,0,405,405,0,0,288,405,405,405,405,405,405,405,405
Kentucky,Distribution,Operational,12,858,0,858,858,0,0,0,858,858,858,858,0,858,0,0,0,0,858,0,0,0,0,858,858,0,858,858,0,0,418,858,858,858,858,858,858,858,858
Kentucky,Distribution,Operational,14,8,0,8,8,0,0,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,8,0,8,8,0,0,6,8,8,8,8,8,8,8,8
Kentucky,Distribution,Operational,16,404,0,404,404,0,0,0,404,404,404,404,0,404,0,0,0,0,404,0,0,0,0,404,404,0,404,404,0,0,29,404,404,404,404,404,404,404,404
Kentucky,Distribution,Operational,18,11,0,11,11,0,0,0,11,11,11,11,0,11,0,0,0,0,11,0,0,0,0,11,11,0,11,11,0,0,0,11,11,11,11,11,11,11,11
Kentucky,Distribution,Operational,20,302,0,302,302,0,0,0,302,302,302,302,0,302,0,0,0,0,302,0,0,0,0,302,302,0,302,302,0,0,1,302,302,302,302,302,302,302,302
Kentucky,Distribution,Operational,22,18,0,18,18,0,0,0,18,18,18,18,0,18,0,0,0,0,18,0,0,0,0,18,18,0,18,18,0,0,0,18,18,18,18,18,18,18,18
Kentucky,Distribution,Operational,24,35,0,35,35,0,0,0,35,35,35,35,0,35,0,0,0,0,35,0,0,0,0,35,35,0,35,35,0,0,1,35,35,35,35,35,35,35,35
Kentucky,Distribution,Retired,4,3,0,3,3,0,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,3,3,3,3,3,3,3,3,3
Kentucky,Distribution,Retired,12,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
Kentucky,Gathering,Abandoned,1,9,0,9,9,9,0,0,9,9,9,9,0,9,9,9,9,9,9,0,0,0,0,9,0,0,9,0,0,0,9,9,9,9,9,9,9,9,9
Kentucky,Gathering,Abandoned,2,20,0,20,20,20,0,0,20,20,20,20,0,20,20,20,20,20,20,0,0,0,0,20,0,0,20,0,0,0,20,20,20,20,20,20,20,20,20
Kentucky,Gathering,Abandoned,4,22,2,22,22,22,0,0,22,22,22,22,0,22,20,20,20,20,22,0,0,0,2,22,2,2,22,2,0,0,22,22,22,22,22,22,22,22,22
Kentucky,Gathering,Abandoned,6,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2
Kentucky,Gathering,Operational,0,11832,0,11832,11832,11719,0,0,11832,11832,11832,11832,0,11832,10299,10168,10168,10168,11832,0,0,0,0,11832,1370,1429,11832,22,59,0,0,11832,11832,11832,11832,11832,11832,11832,11832
Kentucky,Gathering,Operational,1,1194,0,1194,1194,1194,0,0,1194,1194,1194,1194,0,1194,1194,1194,1194,1194,1194,0,0,0,0,1194,0,0,1194,0,0,0,1194,1194,1194,1194,1194,1194,1194,1194,1194
Kentucky,Gathering,Operational,2,2944,0,2944,2944,2944,0,0,2944,2944,2944,2944,0,2944,2944,2944,2944,2944,2944,0,0,0,0,2944,0,0,2944,0,0,0,2942,2944,2944,2944,2944,2944,2944,2944,2944
Kentucky,Gathering,Operational,3,4,0,4,4,1,0,0,4,4,4,4,0,4,1,1,1,1,4,0,0,0,0,4,0,0,4,3,0,0,0,4,4,4,4,4,4,4,4
Kentucky,Gathering,Operational,4,4076,0,4076,4076,4059,0,0,4076,4076,4076,4076,0,4076,4059,4058,4058,4058,4076,0,0,0,0,4076,1,1,4076,17,0,0,4051,4076,4076,4076,4076,4076,4076,4076,4076
Kentucky,Gathering,Operational,6,1249,0,1249,1249,1247,0,0,1249,1249,1249,1249,0,1249,1249,1247,1247,1247,1249,0,0,0,0,1249,0,0,1249,0,0,0,672,1249,1249,1249,1249,1249,1249,1249,1249
Kentucky,Gathering,Operational,7,12,0,12,12,12,0,0,12,12,12,12,0,12,12,12,12,12,12,0,0,0,0,12,0,0,12,0,0,0,0,12,12,12,12,12,12,12,12
Kentucky,Gathering,Operational,8,928,0,928,928,918,0,0,928,928,928,928,0,928,920,920,920,920,928,0,0,0,0,928,0,0,928,8,0,0,407,928,928,928,928,928,928,928,928
Kentucky,Gathering,Operational,10,392,0,392,392,392,0,0,392,392,392,392,0,392,392,392,392,392,392,0,0,0,0,392,0,0,392,0,0,0,296,392,392,392,392,392,392,392,392
Kentucky,Gathering,Operational,12,365,0,365,365,365,0,0,365,365,365,365,0,365,361,361,361,361,365,0,0,0,0,365,1,0,365,0,0,0,38,365,365,365,365,365,365,365,365
Kentucky,Gathering,Operational,16,12,0,12,12,12,0,0,12,12,12,12,0,12,12,12,12,12,12,0,0,0,0,12,0,0,12,0,0,0,12,12,12,12,12,12,12,12,12
Kentucky,Gathering,Operational,20,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
